food_id,food_type,food_name_th,food_name_en,food_group,food_subgroup,energy,water,protein,fat,carbohydrate,fibre,ash,calcium,phosphorus,magnesium,sodium,potassium,iron,copper,zinc,iodine,selenium,betacarotene,retinol,vitamin_A,thiamin,riboflavin,niacin,vitamin_C,vitamin_E,folate,cobalamin,sugar,cholesterol,sfa,sfa_4_0,sfa_6_0,sfa_8_0,sfa_10_0,sfa_12_0,sfa_14_0,sfa_16_0,sfa_18_0,mufa,mufa_16_1,mufa_18_1,mufa_20_1,mufa_22_1,pufa,pufa_18_2,pufa_18_3,pufa_18_4,pufa_20_4,pufa_20_5,pufa_22_5,pufa_22_6,asparticacid,threonine,serine,glutamic_acid,proline,glycine,alanine,cystine,valine,methionine,isoleucine,leucine,tryrosine,phenylalanine,histidine,lysine,arginine,total_amino_acid,catechin,epicatechin,gallic,energy_fat,fat_all,fat_saturated
01077,foundation,"วีทกลูเตน, ดิบ ()",,ธัญพืช,ไม่ระบุ,0,8.3,77.34,3.19,0.00,0,0.72,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01076,foundation,"มะกะโรนี (ข้องอ), ดิบ ()",,ธัญพืช,ไม่ระบุ,358,10.8,12.86,1.57,72.96,0,1.81,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01078,foundation,"เส้นมันสำปะหลัง, ดิบ ()",,ธัญพืช,ไม่ระบุ,193,50.8,0.04,0.07,47.25,1.6,0.20,20,5,2,35,8,0.24,tr,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01082,foundation,ข้าวสังข์หยดพัทลุง (จ.พัทลุง) (),,ธัญพืช,ไม่ระบุ,342,14.9,8.01,2.19,70.89,3.1,0.90,8,229,70,2,193,0.57,0.13,2.00,1.00,,,,,0.01,0.44,,0,,14.59,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,
01080,foundation,ข้าวเหนียวเขาวง (จ.กาฬสินธุ์) (),,ธัญพืช,ไม่ระบุ,351,12.5,6.11,0.77,79.64,0.7,0.26,4,41,16,1,79,0.22,0.24,2.04,tr,,tr,5.00,5,tr,0.38,,0,0.09,14.46,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,
01081,foundation,ข้าวก่ำล้านนา (จ.พะเยา) (),,ธัญพืช,ไม่ระบุ,349,13.1,7.65,3.50,69.01,5.4,1.41,10,252,116,1,279,0.85,0.20,2.01,tr,,18,2.00,4,,0.60,,0,0.46,15.02,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,
01083,foundation,ข้าวหอมมะลิ (จ.สุรินทร์) (),,ธัญพืช,ไม่ระบุ,354,12.2,6.78,0.94,79.24,0.6,0.26,4,74,14,2,64,0.22,0.32,1.68,1.00,,,2.00,2,tr,0.38,,0,tr,12.21,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,
01084,foundation,ข้าวหอมมะลิทุ่งกุลาร้องไห้ (จ.ร้อยเอ็ด) (),,ธัญพืช,ไม่ระบุ,354,12.1,6.98,0.86,79.28,0.4,0.39,4,54,13,2,53,0.16,0.27,1.64,tr,,tr,2.00,2,,0.40,,0,0.06,15.42,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,
01085,foundation,ข้าวหอมมะลิอุบล (จ.อุบลราชธานี) (),,ธัญพืช,ไม่ระบุ,352,12.5,5.96,0.90,79.80,0.4,0.46,4,71,23,2,85,0.21,0.23,1.72,tr,,tr,,tr,,0.38,,0,tr,15.70,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,
01086,foundation,ข้าวฮาง (ข้าวหอมทอง) (จ.สกลนคร) (),,ธัญพืช,ไม่ระบุ,350,12.6,6.60,1.18,77.64,1.3,0.74,4,132,34,12,167,0.39,0.25,1.56,tr,,tr,3.00,3,0.01,0.43,,0,tr,9.92,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,
02001,foundation,"กลอย, ดิบ","Wild yam, raw",รากและหัว,ไม่ระบุ,0,63.1,2.50,0.10,0.00,0,1.20,22,32,,,,1.80,,,,,,,,0.09,tr,0.20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02005,foundation,"มันแกว, ดิบ","Yam bean, raw",รากและหัว,ไม่ระบุ,34,90.5,0.90,0.10,6.80,1.4,0.30,9,16,,,,0.50,,,2.00,,,,,0.03,0.01,3.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02002,foundation,"แก่นตะวัน, ดิบ","Sunchoke, raw",รากและหัว,ไม่ระบุ,80,78.2,1.76,0.37,16.26,2.3,1.10,11,329,19,1,429,0.32,0.13,0.28,5.60,,0,,,0.08,0.06,2.71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02008,foundation,"มันตีนแรด, ดิบ","Man-tinrad, raw",รากและหัว,ไม่ระบุ,59,83.8,0.80,0.20,12.50,2.2,0.50,,,,,,,,,2.00,,80,,6,0.05,0.04,,8,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02003,foundation,"ผักกาดแดง/ผักกาดฝรั่ง, ดิบ","Beetroot, raw",รากและหัว,ไม่ระบุ,45,86.7,1.78,0.18,7.91,2.5,0.98,5,36,16,21,447,0.39,tr,0.40,1.36,,2,,,0.01,0.04,0.22,4,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02004,foundation,"เผือก, ดิบ","Taro, raw",รากและหัว,ไม่ระบุ,110,70,2.14,0.23,23.53,2.8,1.26,61,111,44,3,1202,0.49,0.34,0.81,4.00,,3,,,0.10,0.03,0.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02006,foundation,"มันขี้หนู, หัวเล็ก, ดิบ","Hausa potato, small, raw",รากและหัว,ไม่ระบุ,0,80.6,0.50,0.60,0.00,0,0.60,19,32,,,,tr,,,5.94,,7,,0,0.04,0.01,1.80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02007,foundation,"มันขี้หนู, หัวใหญ่, ดิบ","Hausa potato, big, raw",รากและหัว,ไม่ระบุ,80,78.6,1.10,0.50,17.10,1.8,0.90,36,27,,,,tr,,,,,15,,1,0.02,0.02,2.40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02009,foundation,"มันเทศ/มันต่อเผือก, ดิบ","Sweet potato, purple  flesh, raw",รากและหัว,ไม่ระบุ,127,66.2,1.37,0.24,28.63,2.6,0.96,9,43,23,1,419,0.49,0.24,0.13,,,17,,1,0.07,0.04,1.63,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02011,foundation,"มันเทศ, สีม่วงแดง, ดิบ","Sweet potato, purple-red  flesh, raw",รากและหัว,ไม่ระบุ,101,72.7,0.76,0.19,23.07,2.4,0.87,9,72,17,21,249,0.44,0.12,0.15,2.24,,1,,,0.04,0.02,1.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02012,foundation,"มันเทศ, สีเหลือง, ดิบ","Sweet potato, yellow flesh, raw",รากและหัว,ไม่ระบุ,91,75.2,0.60,0.10,20.80,2.5,0.80,98,46,,,,,,,5.00,,2600,,217,0.09,0.02,0.50,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02010,foundation,"มันเทศ, เนื้อสีส้ม, ดิบ","Sweet potato, orange flesh, raw",รากและหัว,ไม่ระบุ,63,79.9,1.99,0.18,12.28,2.4,3.30,,,,,,,,,,,349,,,0.07,0.05,0.40,13,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02015,foundation,"มันสำปะหลัง, ดิบ","Cassava, raw",รากและหัว,ไม่ระบุ,134,64.8,0.80,0.20,31.90,1.1,1.20,33,10,,,,0.60,,,,,,,,0.08,0.02,tr,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02014,foundation,"มันมือเสือ, ดิบ","Spring yam, raw",รากและหัว,ไม่ระบุ,119,68.3,1.74,0.35,25.84,2.8,0.97,,46,30,3,,,0.16,0.42,,,,,,0.05,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02013,foundation,"มันฝรั่ง, ดิบ","Potato, raw",รากและหัว,ไม่ระบุ,70,82,2.50,0.20,13.90,1.4,0.00,16,50,,,,1.70,,,,,,,,0.12,0.04,1.00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02017,foundation,"มันอ้น/มันอ้อน, ดิบ","Man-aon, raw",รากและหัว,ไม่ระบุ,68,82.1,0.90,0.30,14.80,1.4,0.50,,,,,,,,,,,14,,1,0.05,0.03,,5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02016,foundation,"มันสำปะหลัง, แป้ง",Cassava  flour,รากและหัว,ไม่ระบุ,350,12.1,0.30,0.10,87.20,0,0.30,84,35,,,,0.90,,,,,0,,0,0.06,0.02,0.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02018,foundation,"สาคู/สาคูไทย, หัวสีขาว, ดิบ","Arrow roots, white, raw",รากและหัว,ไม่ระบุ,0,78.3,1.70,0.30,0.00,0,1.10,6,66,,,,0.80,,,,,0,,0,0.17,0.02,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02020,foundation,"สาคู  เม็ดเล็ก, ดิบ","Sago palm, grain, raw",รากและหัว,ไม่ระบุ,348,12.7,0.20,0.10,86.60,tr,0.40,130,12,,,,1.40,,,,,0,,0,0.05,0.00,0.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02021,foundation,"หัวผักกาด, ไชเท้า, ดิบ","Radish, raw",รากและหัว,ไม่ระบุ,0,93.7,0.80,0.00,0.00,0,0.70,43,20,,,,tr,,,4.00,,0,,0,0.01,0.02,0.50,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02022,foundation,"หัวผักกาดแห้ง, เค็ม","Radish, salted",รากและหัว,ไม่ระบุ,0,69.8,1.80,0.10,0.00,0,18.50,118,24,,,,,,,,,0,,0,0.03,0.00,0.50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02023,foundation,"หัวผักกาดแห้ง, หวาน","Radish, sweetened",รากและหัว,ไม่ระบุ,0,58.1,0.90,0.30,0.00,0,9.60,81,14,,,,tr,,,,,0,,0,0.03,0.00,0.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03002,foundation,"กระจับ, ต้ม","Water chesnut, boiled",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,56.7,4.80,0.20,0.00,0,2.20,26,16,,,,1.70,,,,,0,,0,0.25,0.03,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02019,foundation,"สาคู/สาคูจีน, หัวสีแดง, ดิบ","Arrow roots, red , raw",รากและหัว,ไม่ระบุ,0,74.7,1.50,0.30,0.00,0,1.20,14,64,,,,0.80,,,,,tr,,0,0.10,0.03,0.30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03001,foundation,"กระจับ, ดิบ","Water chesnut, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,75.9,3.50,0.20,0.00,0,1.10,15,9,,,,1.20,,,,,0,,0,0.36,0.05,1.50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03004,foundation,"กะ/ลูกกะ/ลูกประ, คั่ว","Look ka/Look pra, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,3,16.10,45.40,0.00,0,2.50,,348,,,,tr,,,,,15,,1,0.04,,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03003,foundation,"ก่อ/ลูกก่อ, ดิบ","Look kaw, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,35.8,3.70,2.00,0.00,0,1.20,,103,,,,0.00,,,,,0,,0,,,1.20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03006,foundation,"งาขาว, คั่ว","Sesame, seeds, white, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,3,26.10,64.20,0.00,0,3.10,90,,,,,13.00,,,,,4,,tr,0.83,1.54,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03005,foundation,"เกาลัด, ดิบ","Chestnut, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,206,46.7,3.80,1.80,40.80,5.7,1.20,,,,,,tr,,,,,57,,4,,,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03008,foundation,"งาขี้ม้อน, ดิบ","Perilla, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,7.2,16.00,42.00,0.00,0,3.10,442,284,,,,6.30,,,,,35,,2,0.49,0.50,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03007,foundation,"งาขาว, ดิบ","Sesame, seeds, white, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,3.9,20.90,57.10,0.00,0,3.10,86,650,,,,7.40,,,,,0,,0,1.08,0.11,3.30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03009,foundation,"งาดำ, อบ","Sesame, seeds, black, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,593,2.2,20.60,51.90,3.20,15.7,6.40,1469,688,,,,9.90,,,22.00,,0,,0,0.75,0.27,3.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03011,foundation,"เต้าหู้ขาว, อ่อน","Soybean curd, white, soft",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,90,4.30,1.90,0.00,0,0.80,250,53,,,,2.20,,,,,0,,0,0.04,0.18,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03010,foundation,"เต้าเจี้ยว, ขาว","Soybean paste, white",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,56.7,11.10,3.70,0.00,0,16.50,180,178,,,,15.20,,,,,0,,0,0.23,0.08,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03015,foundation,เต้าหู้เหลือง,"Soybean curd, yellow",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,69.7,13.50,6.70,0.00,0,1.30,160,230,,,,2.80,,,,,,,,0.03,0.18,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03014,foundation,"เต้าหู้ยี้, แบ่งขาย","Curd cake, fermented",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,59.2,11.20,6.30,0.00,0,13.00,,,,,,,,,,,,,,0.07,0.00,1.20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03016,foundation,"ถั่วขาว, ดิบ","Nevy bean/White kidney beans, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,11.2,22.30,2.80,0.00,0,2.60,,,,,,6.80,,,,,,,,0.32,0.42,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03012,foundation,เต้าหู้ทอด/เต้าหู้พอง,"Soybean curd, spongy deep fried",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,40.6,28.80,25.70,0.00,0,3.00,,33,,,,4.20,,,,,,,,0.11,0.33,2.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03013,foundation,"เต้าหู้ยี้, กระป๋อง","Curd cake, fermented, can",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,56.8,8.60,4.20,0.00,0,13.10,,15,,,,1.70,,,,,0,,0,0.02,0.00,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03017,foundation,"ถั่วเขียว, ดิบ","Mungbean, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,297,11.5,23.40,1.30,35.60,24.7,3.50,125,340,,,,5.20,,,,,,,,0.38,0.21,2.60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03018,foundation,"ถั่วเขียว, แป้ง","Mungbean, flour",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,29,0.80,0.10,0.00,0,0.10,32,11,,,,1.00,,,,,,,,0.01,0.01,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03019,foundation,"ถั่วดำ, คั่ว","Cowpea, seeds, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,3,25.90,2.20,0.00,0,3.90,108,184,,,,11.60,,,,,5,,0,0.02,0.63,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03023,foundation,"ถั่วแดงหลวง, ดิบ","Red kidney bean, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,298,12,18.20,2.20,39.50,23.8,4.30,115,415,,,,,,,,,0,,0,0.16,1.32,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03021,foundation,"ถั่วแดง, คั่ว","Rice bean, seeds, roasted.",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,4.9,22.70,2.20,0.00,0,1.60,43,151,,,,10.50,,,,,16,,1,0.02,0.29,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03022,foundation,"ถั่วแดง, ดิบ","Rice bean, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,294,14.2,22.40,1.20,39.19,18.8,4.20,,253,,,,,,,,,,,,0.73,0.23,0.90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03020,foundation,"ถั่วดำ, ดิบ","Black gram, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,318,9.9,24.20,1.70,42.40,18.2,3.65,39,356,,,,12.95,,,,,,,,0.28,0.31,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03025,foundation,"ถั่วนางหอม, แยกเปลือก, ดิบ","Sweet pea, hulled, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,10.2,22.60,1.40,0.00,0,3.60,227,28,,,,4.50,,,,,0,,0,0.31,0.56,3.90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03024,foundation,"ถั่วนางหอม, ทั้งเปลือก, ดิบ","Sweet pea, whole seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,9.2,23.10,1.20,0.00,0,3.80,180,23,,,,4.40,,,,,0,,0,0.37,1.24,4.70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03026,foundation,"ถั่วเน่า, เปียก","Soy bean, fermented, fresh",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,61.8,17.90,6.60,0.00,0,4.60,198,223,,,,6.10,,,,,,,,0.04,0.45,1.60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03029,foundation,"ถั่วแปะยี, ดิบ","Lablab bean, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,10.3,31.10,0.80,0.00,0,3.30,33,398,,,,8.40,,,,,tr,,tr,0.52,0.35,4.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03027,foundation,"ถั่วเน่า, แห้ง","Soy bean, fermented, dried",ถั่วเมล็ดแห้ง,ไม่ระบุ,393,12,43.90,17.60,7.60,14.3,4.60,292,5,,,,21.00,,,,,104,,8,0.06,0.73,1.60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03028,foundation,"ถั่วแปะยี, คั่ว","Lablab bean, seeds, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,6.4,29.20,2.90,0.00,0,4.70,,481,,,,,,,,,0,,0,0.16,3.63,2.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03030,foundation,"ถั่วแปะยี, ทอด","Lablab bean, seeds, fried",ถั่วเมล็ดแห้ง,ไม่ระบุ,447,3.8,22.90,15.40,53.90,0.9,3.10,60,387,,,,10.80,,,,,tr,,tr,0.44,0.35,3.40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03031,foundation,"ถั่วพุ่ม, ทั้งเปลือก, ดิบ","Cowpea, whole seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,10.9,24.30,2.30,0.00,0,3.30,19,14,,,,3.30,,,,,0,,0,0.42,1.26,3.90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03032,foundation,"ถั่วพุ่ม, แยกปลือก, ดิบ","Cowpea, hulled, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,9.8,26.60,2.40,0.00,0,3.30,,31,,,,3.80,,,,,0,,0,0.23,0.34,3.70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03033,foundation,"ถั่วแระ, ดิบ","Soybean, young seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,148,64.7,15.30,6.70,2.13,9.2,2.00,,,,,,,,,,,,,,0.57,0.26,1.10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03034,foundation,"ถั่วแระ, ต้ม","Soybean, young seeds,  boiled",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,57.2,17.80,4.70,0.00,0,2.70,194,330,,,,0.40,,,,,,,,0.31,0.21,2.30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03037,foundation,"ถั่วลิสง, ดิบ","Peanut, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,518,11.4,29.70,38.70,7.96,9.7,2.50,20,455,,,,13.80,,,,,,,,0.59,0.09,2.20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03035,foundation,"ถั่วลาย, ทั้งเปลือก, ดิบ","Butterfly pea, whole seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,9.5,25.92,2.13,0.00,0,3.55,109,37,,,,5.50,,,,,0,,0,0.31,1.29,4.20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03038,foundation,"ถั่วลิสง, ทอด, ไม่รวมเยื่อหุ้มเมล็ด","Peanut without seed coat, fried",ถั่วเมล็ดแห้ง,ไม่ระบุ,626,1.1,28.19,51.25,9.07,8,2.46,37,294,,70,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03039,foundation,"ถั่วลิสง, อบเกลือ,รวมเยื่อหุ้มเมล็ด","Peanut with seed coat, baked with salt",ถั่วเมล็ดแห้ง,ไม่ระบุ,601,1.5,27.62,47.65,10.40,10.3,2.52,42,332,,96,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03036,foundation,"ถั่วลาย, แยกเปลือก,ดิบ","Butterfly pea, hulled, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,10.9,26.60,2.25,0.00,0,3.65,,42,,,,6.20,,,,,0,,0,0.32,1.37,4.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03041,foundation,"ถั่วเล็บมือนาง, ดิบ","Rice bean, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,8.7,19.90,1.20,0.00,0,4.00,13,56,,,,2.20,,,,,,,,0.53,0.50,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03040,foundation,"ถั่วเล็บมือนาง, คั่ว","Rice bean, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,8,20.40,1.30,0.00,0,3.90,21,92,,,,,,,,,,,,0.10,0.63,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03044,foundation,"ถั่วเหลือง, คั่ว","Soybean, seeds, roasted",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,10.5,36.80,19.20,0.00,0,4.70,,,,,,,,,,,,,,0.04,0.64,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03042,foundation,"ถั่วหรั่ง, ดิบ","Bambara groundnut, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,58.1,8.40,3.80,0.00,0,1.60,20,143,,,,tr,,,,,3,,tr,0.16,0.37,2.90,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03045,foundation,"ถั่วเหลือง, ดิบ","Soybean, seeds, raw",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,11.1,34.00,18.70,0.00,0,4.80,245,500,,,,10.00,,,,,,,,0.73,0.19,1.50,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03043,foundation,"ถั่วหรั่ง, ต้ม","Bambara groundnut, boiled",ถั่วเมล็ดแห้ง,ไม่ระบุ,0,61.7,7.10,2.80,0.00,0,1.90,22,127,,,,tr,,,,,0,0.00,0,0.10,0.18,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
